type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,computer_science,computer_science,operating_systems,What is a race condition?,"A race condition is a bug that occurs when the outcome of a program depends on the unpredictable timing of multiple threads or processes accessing shared data. For example, two threads incrementing a counter at the same time can lose an update.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a mutex?,A mutex (mutual exclusion lock) is a synchronization tool that allows only one thread at a time to access a shared resource. A thread locks the mutex before entering a critical section and unlocks it afterward.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a semaphore?,"A semaphore is a synchronization variable that controls access to a shared resource by multiple threads using a counter. Threads decrement it to acquire access and increment it to release, and they wait when it reaches zero.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a file system?,"A file system is the method an operating system uses to organize, store, and retrieve files on a storage device. Examples include NTFS, ext4, and APFS.",beginner,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a device driver?,"A device driver is software that lets the operating system communicate with a specific hardware device, such as a printer or graphics card. It translates general OS commands into device-specific instructions.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is a command-line shell?,A shell is a program that lets users interact with the operating system by typing text commands. Examples include Bash on Linux and PowerShell on Windows.,beginner,en,facts_yaml,facts
qna,computer_science,computer_science,operating_systems,What is virtualization?,Virtualization uses software called a hypervisor to create multiple virtual machines on a single physical computer. Each virtual machine runs its own operating system as if it had its own hardware.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,theory,What is a Turing machine?,"A Turing machine is an abstract model of computation proposed by Alan Turing in 1936. It consists of an infinite tape, a read/write head, and a set of rules, and it can simulate any algorithm that a computer can run.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,theory,What is a finite automaton?,A finite automaton is a simple model of computation with a finite number of states that moves between states based on input symbols. It recognizes regular languages and underlies regular expressions and lexical analyzers.,advanced,en,facts_yaml,facts
qna,computer_science,computer_science,compilers,What are the main stages of a compiler?,"A compiler typically performs lexical analysis (breaking code into tokens), parsing (building a syntax tree), semantic analysis, optimization, and code generation that produces machine code or another target language.",advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is the difference between lossless and lossy compression?,"Lossless compression, used in ZIP and PNG files, reduces file size without losing any data, so the original can be restored exactly. Lossy compression, used in JPEG and MP3, discards less noticeable information to achieve much smaller files.",intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is Huffman coding?,Huffman coding is a lossless compression method that assigns shorter binary codes to more frequent symbols and longer codes to rarer ones. It builds an optimal prefix code from the symbol frequencies.,advanced,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is a checksum?,A checksum is a small value calculated from a block of data to detect errors. The receiver recalculates it and compares the results; a mismatch shows that the data was corrupted.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is a parity bit?,A parity bit is an extra bit added to a group of bits so that the total number of 1s is always even or always odd. It can detect a single-bit error but cannot correct it.,intermediate,en,facts_yaml,facts
qna,computer_science,computer_science,data_representation,What is an error-correcting code?,"An error-correcting code adds redundant information to data so that errors can be both detected and corrected without retransmission. Hamming codes and Reed-Solomon codes are used in memory, storage, and communications.",advanced,en,facts_yaml,facts
qna,computer_science,programming,languages,What is the difference between static and dynamic typing?,"In statically typed languages, such as Java and C, variable types are checked at compile time. In dynamically typed languages, such as Python and JavaScript, types are checked while the program runs.",intermediate,en,facts_yaml,facts
